filename,timestamp,bbox_id,mean_color,max_color,min_color,std_color,color_gradient
20232912020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74038960644df1fe2b92bd7e19342d3f,2023-10-18 20:20:00,1,125.53303571428572,245.0,21.0,41.243774180372746,10.017857142857153
20232912020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74038960644df1fe2b92bd7e19342d3f,2023-10-18 20:20:00,2,106.1043888433142,240.0,0.0,34.694500141217844,6.55920153130981
20232912020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.74038960644df1fe2b92bd7e19342d3f,2023-10-18 20:20:00,3,114.37316176470588,212.0,4.0,37.76205612318141,12.319444444444443
20232912030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.107afb993e0e26f0dad70ab2a671abc1,2023-10-18 20:30:00,0,128.53255208333334,243.0,2.0,39.77078181523723,9.873263888888886
20232912030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.107afb993e0e26f0dad70ab2a671abc1,2023-10-18 20:30:00,1,123.43730158730159,244.0,0.0,43.83039141698586,13.8846560846561
20232912030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.107afb993e0e26f0dad70ab2a671abc1,2023-10-18 20:30:00,2,106.03784219001611,251.0,2.0,34.79518195284077,5.584541062801932
20232912030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.107afb993e0e26f0dad70ab2a671abc1,2023-10-18 20:30:00,3,111.60623781676414,237.0,0.0,39.20434196521986,12.291098115659508
20232912040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cd45dd928684c95cb4ba32d7f2a4a7d7,2023-10-18 20:40:00,0,128.04557291666666,249.0,2.0,39.367416679608695,9.649305555555571
20232912040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cd45dd928684c95cb4ba32d7f2a4a7d7,2023-10-18 20:40:00,1,123.46515151515152,242.0,0.0,44.3269224998801,13.622222222222234
20232912040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cd45dd928684c95cb4ba32d7f2a4a7d7,2023-10-18 20:40:00,2,105.88875786163523,237.0,0.0,35.19730727842772,5.267819706498955
20232912040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cd45dd928684c95cb4ba32d7f2a4a7d7,2023-10-18 20:40:00,3,112.84129901960785,210.0,6.0,36.91194058995639,10.260620915032675
20232912050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cf8926acbad95e59f017a1646b264b88,2023-10-18 20:50:00,0,123.80438311688312,248.0,4.0,43.80426001057432,9.44264069264068
20232912050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cf8926acbad95e59f017a1646b264b88,2023-10-18 20:50:00,1,128.01822916666666,241.0,11.0,39.08080812279623,10.480902777777771
20232912050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cf8926acbad95e59f017a1646b264b88,2023-10-18 20:50:00,2,105.47916666666667,252.0,6.0,35.37748735321331,6.021717171717171
20232912050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cf8926acbad95e59f017a1646b264b88,2023-10-18 20:50:00,3,111.95204603580562,206.0,0.0,36.44843082526982,8.125319693094639
20232912100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6be84e53a6d2b97b912ccd71b34e84aa,2023-10-18 21:00:00,0,128.47647849462365,244.0,0.0,37.41132146316814,8.644265232974917
20232912100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6be84e53a6d2b97b912ccd71b34e84aa,2023-10-18 21:00:00,1,123.8676948051948,252.0,6.0,43.57820103819154,10.01190476190476
20232912100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6be84e53a6d2b97b912ccd71b34e84aa,2023-10-18 21:00:00,2,111.92095588235294,205.0,1.0,36.47065032818579,6.892973856209153
20232912100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6be84e53a6d2b97b912ccd71b34e84aa,2023-10-18 21:00:00,3,106.06345454545455,246.0,2.0,35.160346606947165,5.042181818181817
20232912110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.23c1e554a13574fdc59fbee47dce5fd0,2023-10-18 21:10:00,0,126.92069892473118,240.0,0.0,37.976184905037684,9.27060931899642
20232912110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.23c1e554a13574fdc59fbee47dce5fd0,2023-10-18 21:10:00,1,124.6863354037267,242.0,15.0,42.68197504102911,10.380952380952394
20232912110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.23c1e554a13574fdc59fbee47dce5fd0,2023-10-18 21:10:00,2,111.4255,208.0,9.0,36.33258110498069,8.616666666666674
20232912120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7c880c029b77c2c76675bc87df390607,2023-10-18 21:20:00,0,125.24935483870968,242.0,0.0,37.88428156777356,8.670537634408603
20232912120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7c880c029b77c2c76675bc87df390607,2023-10-18 21:20:00,1,122.76863354037268,247.0,11.0,43.9074323848444,11.766045548654262
20232912120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7c880c029b77c2c76675bc87df390607,2023-10-18 21:20:00,2,110.64583333333333,202.0,0.0,35.542303709935,7.768518518518519
20232912120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7c880c029b77c2c76675bc87df390607,2023-10-18 21:20:00,3,104.92419962335217,242.0,0.0,36.89690253787186,8.340447792425195
20232912130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.222cadf9efe759be6919eafce8bd1272,2023-10-18 21:30:00,0,123.26054590570719,242.0,1.0,39.8878434648662,12.846980976013242
20232912130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.222cadf9efe759be6919eafce8bd1272,2023-10-18 21:30:00,1,122.74837662337663,254.0,14.0,43.647997945351115,8.699134199134207
20232912130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.222cadf9efe759be6919eafce8bd1272,2023-10-18 21:30:00,2,109.79605263157895,221.0,2.0,35.72714374544593,3.8713450292397624
20232912130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.222cadf9efe759be6919eafce8bd1272,2023-10-18 21:30:00,3,106.65948275862068,252.0,0.0,35.26310279453551,9.021072796934874
20232912140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.40b9485c28c4bc05c8d84b7f3d026952,2023-10-18 21:40:00,0,122.14097968936679,244.0,5.0,39.93310362480612,12.887295898048592
20232912140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.40b9485c28c4bc05c8d84b7f3d026952,2023-10-18 21:40:00,1,123.67934782608695,244.0,18.0,43.25594213526567,11.678053830227753
20232912140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.40b9485c28c4bc05c8d84b7f3d026952,2023-10-18 21:40:00,2,109.14673913043478,193.0,5.0,34.63295586401494,8.100644122383258
20232912150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cdbe0021aa7c0a2cd0f4d0d5aab3a908,2023-10-18 21:50:00,0,122.44354838709677,242.0,13.0,38.03014383482031,8.36021505376344
20232912150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cdbe0021aa7c0a2cd0f4d0d5aab3a908,2023-10-18 21:50:00,1,122.66149068322981,248.0,0.0,43.524662905158465,11.830227743271223
20232912150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cdbe0021aa7c0a2cd0f4d0d5aab3a908,2023-10-18 21:50:00,2,107.86244019138756,210.0,0.0,34.33375068574258,6.917065390749599
20232912150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cdbe0021aa7c0a2cd0f4d0d5aab3a908,2023-10-18 21:50:00,3,107.21964285714286,242.0,0.0,36.74196180139686,7.6871428571428595
20232912200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ca5e13930ef51217a7b5b44b76ff6171,2023-10-18 22:00:00,0,119.96612903225807,248.0,6.0,39.25178213972763,12.612903225806463
20232912200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ca5e13930ef51217a7b5b44b76ff6171,2023-10-18 22:00:00,1,120.13286713286713,253.0,0.0,43.361706505628305,6.111888111888106
20232912200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ca5e13930ef51217a7b5b44b76ff6171,2023-10-18 22:00:00,2,104.2280701754386,197.0,0.0,35.232896208275946,11.701754385964904
20232912200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ca5e13930ef51217a7b5b44b76ff6171,2023-10-18 22:00:00,3,107.37877192982457,247.0,0.0,36.87704851616753,9.892163742690059
20232912210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7af8c1b55d8c398b92f343e40b044adb,2023-10-18 22:10:00,0,121.08229166666666,240.0,0.0,37.989287126964236,6.966203703703698
20232912210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7af8c1b55d8c398b92f343e40b044adb,2023-10-18 22:10:00,1,102.39322916666667,195.0,0.0,35.22911698187286,11.975694444444443
20232912210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7af8c1b55d8c398b92f343e40b044adb,2023-10-18 22:10:00,2,119.74832775919732,247.0,9.0,45.315184268600916,5.196209587513934
20232912210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7af8c1b55d8c398b92f343e40b044adb,2023-10-18 22:10:00,3,108.42001488095238,246.0,3.0,37.73478487132917,9.086805555555557
20232912220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.23314a530a2ebebd3bd684348aa6c12f,2023-10-18 22:20:00,0,120.11180555555555,238.0,5.0,37.801491733733535,6.647222222222226
20232912220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.23314a530a2ebebd3bd684348aa6c12f,2023-10-18 22:20:00,1,100.11513157894737,181.0,0.0,34.075411582900806,9.054093567251456
20232912220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.23314a530a2ebebd3bd684348aa6c12f,2023-10-18 22:20:00,2,123.66304347826087,242.0,12.0,46.415539925655104,4.030100334448164
20232912220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.23314a530a2ebebd3bd684348aa6c12f,2023-10-18 22:20:00,3,109.38206845238095,252.0,0.0,37.27367025040317,9.921130952380963
20232912230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1861925df6e6d48f885a50124a21027b,2023-10-18 22:30:00,0,118.01545698924731,241.0,0.0,37.98748241488594,8.463261648745515
20232912230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1861925df6e6d48f885a50124a21027b,2023-10-18 22:30:00,1,95.7345,176.0,0.0,35.21175953783054,10.873999999999995
20232912230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1861925df6e6d48f885a50124a21027b,2023-10-18 22:30:00,2,143.49498327759198,247.0,8.0,49.82033749729323,8.42809364548495
20232912230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1861925df6e6d48f885a50124a21027b,2023-10-18 22:30:00,3,110.10694875776397,253.0,0.0,38.00684922958924,8.619306418219466
20232912240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2cd4f94a99f127817bbad9dd0f617b28,2023-10-18 22:40:00,0,117.25694444444444,241.0,0.0,38.11065696097239,6.918518518518525
20232912240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2cd4f94a99f127817bbad9dd0f617b28,2023-10-18 22:40:00,1,94.96095238095238,179.0,3.0,34.01922984273704,8.29079365079366
20232912240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2cd4f94a99f127817bbad9dd0f617b28,2023-10-18 22:40:00,2,165.46267361111111,245.0,0.0,52.293529141510675,35.19791666666666
20232912250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.164c98acbcb598783fd7afa14b74e222,2023-10-18 22:50:00,0,115.29670698924731,245.0,4.0,38.6237059485375,8.708333333333329
20232912250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.164c98acbcb598783fd7afa14b74e222,2023-10-18 22:50:00,1,92.92473684210526,167.0,0.0,34.57904931091277,8.047017543859639
20232912250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.164c98acbcb598783fd7afa14b74e222,2023-10-18 22:50:00,2,173.6209935897436,247.0,11.0,51.55444074520876,29.21474358974359
20232912250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.164c98acbcb598783fd7afa14b74e222,2023-10-18 22:50:00,3,108.31574074074074,242.0,4.0,38.676838529652784,19.548559670781884
20232912300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4f51514b263261b3bc66abcae879083c,2023-10-18 23:00:00,0,113.47244623655914,239.0,3.0,38.38035513312714,8.712365591397841
20232912300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4f51514b263261b3bc66abcae879083c,2023-10-18 23:00:00,1,90.30238095238096,172.0,0.0,34.09671809437466,8.663492063492058
20232912300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4f51514b263261b3bc66abcae879083c,2023-10-18 23:00:00,2,178.80267558528428,248.0,35.0,46.375678302228046,19.93756967670012
20232912310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7364bb64857e3691b2523354d114793b,2023-10-18 23:10:00,0,110.56774193548387,241.0,0.0,39.127635536064275,10.675268817204298
20232912310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7364bb64857e3691b2523354d114793b,2023-10-18 23:10:00,1,87.39902998236332,208.0,0.0,35.31490907947902,8.552028218694886
20232912310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7364bb64857e3691b2523354d114793b,2023-10-18 23:10:00,2,179.21066433566435,241.0,26.0,43.8357574079733,17.625874125874105
20232912320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.653e3bd9f13f0ea1747886a2d2d4b059,2023-10-18 23:20:00,0,109.20129032258065,238.0,0.0,38.52939554308778,8.987526881720427
20232912320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.653e3bd9f13f0ea1747886a2d2d4b059,2023-10-18 23:20:00,1,96.36490384615385,234.0,6.0,41.30845530637095,-2.8916666666666657
20232912320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.653e3bd9f13f0ea1747886a2d2d4b059,2023-10-18 23:20:00,2,176.8919413919414,248.0,32.0,46.5372477652507,27.352869352869334
20232912320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.653e3bd9f13f0ea1747886a2d2d4b059,2023-10-18 23:20:00,3,101.74660087719299,249.0,0.0,42.52659564472772,25.79166666666667
20232912330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9ebc36493400c663eb8bbe93fa30b257,2023-10-18 23:30:00,0,106.33064516129032,247.0,1.0,38.41470689768933,9.554838709677426
20232912330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9ebc36493400c663eb8bbe93fa30b257,2023-10-18 23:30:00,1,107.57980599647266,237.0,6.0,52.29176623702925,11.90652557319224
20232912330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9ebc36493400c663eb8bbe93fa30b257,2023-10-18 23:30:00,2,176.60664335664336,245.0,15.0,45.96704685342809,27.33100233100231
20232912340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.07270906bffd923f8a14ac3183f5cb4e,2023-10-18 23:40:00,0,118.25043706293707,241.0,0.0,54.524427945792965,29.46328671328672
20232912340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.07270906bffd923f8a14ac3183f5cb4e,2023-10-18 23:40:00,1,103.4240625,239.0,0.0,40.15498703145219,11.119583333333338
20232912350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.51fc15c4f46b84c5369bf85fbddb2bd0,2023-10-18 23:50:00,0,138.40954545454545,240.0,13.0,54.93353835460652,31.958181818181828
20232912350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.51fc15c4f46b84c5369bf85fbddb2bd0,2023-10-18 23:50:00,1,103.05143229166667,243.0,0.0,38.85602042759106,6.995659722222214
20232920000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.46b2f3f94fee983fa7be14cbfe17bb30,2023-10-19 00:00:00,0,141.68679549114333,238.0,5.0,55.55108312997225,28.883521202361777
20232920000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.46b2f3f94fee983fa7be14cbfe17bb30,2023-10-19 00:00:00,1,107.00811298076923,238.0,1.0,43.76763648966073,1.8273237179487154
20232920000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.46b2f3f94fee983fa7be14cbfe17bb30,2023-10-19 00:00:00,2,99.99875192012288,246.0,0.0,43.87642035785571,19.04467485919099
20232920010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bbb4719a66857acb97eedaf859ab138d,2023-10-19 00:10:00,0,97.94612403100776,245.0,0.0,44.15082286204266,36.83255813953488
20232920010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bbb4719a66857acb97eedaf859ab138d,2023-10-19 00:10:00,1,112.25910852713179,255.0,0.0,57.71974621462957,28.201291989664085
20232920010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bbb4719a66857acb97eedaf859ab138d,2023-10-19 00:10:00,2,144.2010582010582,236.0,10.0,52.94095208863632,29.580246913580254
20232920020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bc40ec3825e545aebe915f1c8307c31f,2023-10-19 00:20:00,0,139.92230273752014,235.0,8.0,52.40213639464678,23.77938808373591
20232920020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bc40ec3825e545aebe915f1c8307c31f,2023-10-19 00:20:00,1,132.88616427432217,250.0,0.0,64.54317447702041,45.964646464646464
20232920020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bc40ec3825e545aebe915f1c8307c31f,2023-10-19 00:20:00,2,102.35598141695702,243.0,0.0,43.49550274716293,18.04129565105174
20232920030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2a0086eb0da406d49195d1f9ef23d6c4,2023-10-19 00:30:00,0,141.7298951048951,241.0,10.0,53.19322983884601,24.022144522144515
20232920030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2a0086eb0da406d49195d1f9ef23d6c4,2023-10-19 00:30:00,1,144.3927734375,252.0,1.0,63.21217546853054,45.10755208333333
20232920030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2a0086eb0da406d49195d1f9ef23d6c4,2023-10-19 00:30:00,2,101.2625507567368,241.0,3.0,43.70967006096074,15.964931709117764
20232920040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ec8bdccd703f74ec0d466ed7da4b5798,2023-10-19 00:40:00,0,139.00378787878788,247.0,9.0,53.110816450472804,22.975869809203147
20232920040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ec8bdccd703f74ec0d466ed7da4b5798,2023-10-19 00:40:00,1,149.8036283891547,245.0,0.0,61.72859122056505,39.37719298245614
20232920040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ec8bdccd703f74ec0d466ed7da4b5798,2023-10-19 00:40:00,2,102.20086923658353,241.0,0.0,43.41659643276145,14.886117409926939
20232920050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.097caf0a272576d3a076795ac3fa5b81,2023-10-19 00:50:00,0,140.3909090909091,229.0,11.0,53.675683584510246,19.175757575757586
20232920050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.097caf0a272576d3a076795ac3fa5b81,2023-10-19 00:50:00,1,149.8424630924631,246.0,9.0,58.69163558894631,33.50608650608652
20232920050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.097caf0a272576d3a076795ac3fa5b81,2023-10-19 00:50:00,2,102.12993724621631,247.0,0.0,42.55875040357006,16.279561953980547
20232920100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5cc6c959b6b18c9ef978ba1355becdef,2023-10-19 01:00:00,0,140.59798534798534,235.0,8.0,52.85017106899242,20.25274725274724
20232920100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5cc6c959b6b18c9ef978ba1355becdef,2023-10-19 01:00:00,1,145.72402597402598,252.0,2.0,58.4552494685408,36.24194324194323
20232920100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5cc6c959b6b18c9ef978ba1355becdef,2023-10-19 01:00:00,2,102.69499815430048,244.0,0.0,41.47719375044504,9.739510274393993
20232920110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.161985eea4b148c674238346a80720ff,2023-10-19 01:10:00,0,137.1055194805195,238.0,0.0,53.14313313501063,17.348484848484844
20232920110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.161985eea4b148c674238346a80720ff,2023-10-19 01:10:00,1,143.53342245989305,248.0,3.0,57.04798986506937,37.74509803921569
20232920110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.161985eea4b148c674238346a80720ff,2023-10-19 01:10:00,2,105.11157852564102,254.0,0.0,41.0711347679858,13.701655982905976
20232920120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4c1aaa0929b0885bee6df7bf7a7c5a24,2023-10-19 01:20:00,0,113.63666474654377,239.0,0.0,41.34579072051538,23.222542242703526
20232920120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4c1aaa0929b0885bee6df7bf7a7c5a24,2023-10-19 01:20:00,1,138.00752457002457,248.0,5.0,56.94761460741101,39.58865683865682
20232920120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4c1aaa0929b0885bee6df7bf7a7c5a24,2023-10-19 01:20:00,2,137.1346153846154,234.0,0.0,51.52372685768676,25.261808367071524
20232920130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f7b5d174fb9cc9a345b7aaa316e11319,2023-10-19 01:30:00,0,136.7590909090909,234.0,0.0,53.935518395840965,16.77454545454546
20232920130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f7b5d174fb9cc9a345b7aaa316e11319,2023-10-19 01:30:00,1,144.1298449612403,248.0,0.0,56.47592879108755,36.90274841437633
20232920130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f7b5d174fb9cc9a345b7aaa316e11319,2023-10-19 01:30:00,2,109.36462585034013,239.0,0.0,39.665130827274716,16.322902494331075
20232920140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.da26e6318988e8ed36034c39448c3c23,2023-10-19 01:40:00,0,135.27454545454546,238.0,2.0,54.34214911326137,16.310303030303032
20232920140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.da26e6318988e8ed36034c39448c3c23,2023-10-19 01:40:00,1,143.25122549019608,250.0,0.0,56.05483648960476,38.78734827264239
20232920150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d56a6966bad6d38c02f5b1de24422f1e,2023-10-19 01:50:00,0,132.52972027972027,246.0,5.0,54.306233057291,15.193473193473181
20232920150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d56a6966bad6d38c02f5b1de24422f1e,2023-10-19 01:50:00,1,142.86862947658403,253.0,0.0,55.99633615937011,39.52226813590451
20232920200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.16dce152db43c42163be98e6984cccd5,2023-10-19 02:00:00,0,134.12001811594203,234.0,1.0,54.29371608686783,16.608091787439633
20232920200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.16dce152db43c42163be98e6984cccd5,2023-10-19 02:00:00,1,144.61420454545456,244.0,1.0,56.20205555165121,33.232575757575745
20232920210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a2cc8a01ff2b7e51975073e8a011482d,2023-10-19 02:10:00,0,131.3708193979933,246.0,0.0,53.921905948645836,18.85897435897435
20232920210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a2cc8a01ff2b7e51975073e8a011482d,2023-10-19 02:10:00,1,143.93541666666667,245.0,0.0,56.05037131409212,30.63964646464646
20232920220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a86ff4102a1292f689435a3a1f82c9d0,2023-10-19 02:20:00,0,129.96625,236.0,1.0,54.31791550005241,16.469444444444434
20232920220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a86ff4102a1292f689435a3a1f82c9d0,2023-10-19 02:20:00,1,141.26775466284076,254.0,1.0,56.093625685911704,32.76398852223818
20232920220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.a86ff4102a1292f689435a3a1f82c9d0,2023-10-19 02:20:00,2,123.78645833333333,233.0,2.0,35.455508342591806,13.847222222222229
20232920230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.67a2aca15a39e412958489942647f59c,2023-10-19 02:30:00,0,131.16391304347826,232.0,0.0,53.41455266930543,13.81971014492754
20232920230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.67a2aca15a39e412958489942647f59c,2023-10-19 02:30:00,1,142.5935606060606,249.0,0.0,55.67985086067975,29.73080808080809
20232920230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.67a2aca15a39e412958489942647f59c,2023-10-19 02:30:00,2,125.12727864583333,236.0,0.0,35.090810549802754,11.977864583333343
20232920240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.760bfc5676f6ca25598fbe307e8c53f8,2023-10-19 02:40:00,0,132.0882608695652,239.0,3.0,52.49570203129047,17.146086956521742
20232920240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.760bfc5676f6ca25598fbe307e8c53f8,2023-10-19 02:40:00,1,141.33636363636364,251.0,5.0,55.422049097545994,30.7808080808081
20232920240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.760bfc5676f6ca25598fbe307e8c53f8,2023-10-19 02:40:00,2,125.22135135135134,244.0,0.0,34.97756699326647,7.161441441441454
20232920250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9b0cf0adfeb31030c8125fc94dde3028,2023-10-19 02:50:00,0,146.1942970822281,244.0,1.0,53.519079067568555,30.241379310344826
20232920250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9b0cf0adfeb31030c8125fc94dde3028,2023-10-19 02:50:00,1,131.73478260869564,249.0,7.0,51.75531149970022,14.002318840579704
20232920300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c5519d14799ff9291840b083006efc86,2023-10-19 03:00:00,0,129.34,240.0,6.0,53.078238478683524,20.63111111111111
20232920300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c5519d14799ff9291840b083006efc86,2023-10-19 03:00:00,1,138.7691563467492,255.0,0.0,55.50925159885818,33.163312693498455
20232920300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c5519d14799ff9291840b083006efc86,2023-10-19 03:00:00,2,126.94704433497537,242.0,0.0,34.609809945534444,9.530377668308702
20232920310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5c7df3a4678c717d88109652d330032b,2023-10-19 03:10:00,0,130.6921739130435,235.0,6.0,53.202321210926726,24.994782608695658
20232920310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5c7df3a4678c717d88109652d330032b,2023-10-19 03:10:00,1,139.02233877233877,248.0,0.0,55.92349021803367,32.862211862211865
20232920320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.181f8b043fe9f2cdd31d150c7b012a5f,2023-10-19 03:20:00,0,131.0955615942029,235.0,0.0,53.16345299097625,24.901570048309182
20232920320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.181f8b043fe9f2cdd31d150c7b012a5f,2023-10-19 03:20:00,1,150.83735294117648,250.0,4.0,52.28617255118128,20.79254901960786
20232920330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1d493ceca52d8b60c7006b1671694ffd,2023-10-19 03:30:00,0,129.9508695652174,239.0,0.0,53.05447343455375,27.794202898550736
20232920330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1d493ceca52d8b60c7006b1671694ffd,2023-10-19 03:30:00,1,134.9625,241.0,1.0,55.893748252823414,41.73333333333332
